trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_accel
2024-11-22,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.6,13.02,7.41,RISK-ON,OFF
2024-11-22,🔴 SELL,电池ETF,159755.SZ,新能源,5.6,0.0,-5.6,RISK-ON,OFF
2024-11-22,🔴 SELL,光伏ETF,159857.SZ,新能源,13.08,0.0,-13.08,RISK-ON,OFF
2024-11-22,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.6,5.58,-0.03,RISK-ON,OFF
2024-11-22,🟡 REBAL,软件ETF,515230.SH,科技成长,7.47,13.02,5.54,RISK-ON,OFF
2024-11-22,🟡 REBAL,机器人ETF,562500.SH,高端制造,7.47,13.02,5.54,RISK-ON,OFF
2024-11-29,🔴 SELL,稀土ETF,159713.SZ,周期资源,13.02,0.0,-13.02,RISK-ON,OFF
2024-11-29,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.58,5.56,-0.01,RISK-ON,OFF
2024-11-29,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,7.42,7.42,RISK-ON,OFF
2024-11-29,🟡 REBAL,软件ETF,515230.SH,科技成长,13.02,12.98,-0.03,RISK-ON,OFF
2024-11-29,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,5.56,5.56,RISK-ON,OFF
2024-11-29,🟡 REBAL,机器人ETF,562500.SH,高端制造,13.02,12.98,-0.03,RISK-ON,OFF
2024-12-06,🟢 BUY,游戏ETF,159869.SZ,科技成长,0.0,5.53,5.53,RISK-ON,OFF
2024-12-06,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.56,0.0,-5.56,RISK-ON,OFF
2024-12-06,🔴 SELL,新能源车ETF,515030.SH,新能源,7.42,0.0,-7.42,RISK-ON,OFF
2024-12-06,🟢 BUY,红利ETF,515080.SH,红利,0.0,12.91,12.91,RISK-ON,OFF
2024-12-06,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,12.91,12.91,RISK-ON,OFF
2024-12-06,🔴 SELL,软件ETF,515230.SH,科技成长,12.98,0.0,-12.98,RISK-ON,OFF
2024-12-06,🔴 SELL,AI_ETF,515980.SH,科技成长,5.56,0.0,-5.56,RISK-ON,OFF
2024-12-06,🟡 REBAL,机器人ETF,562500.SH,高端制造,12.98,12.91,-0.08,RISK-ON,OFF
2024-12-13,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,13.08,13.08,RISK-ON,OFF
2024-12-13,🔴 SELL,游戏ETF,159869.SZ,科技成长,5.53,0.0,-5.53,RISK-ON,OFF
2024-12-13,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,5.61,5.61,RISK-ON,OFF
2024-12-13,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,7.48,7.48,RISK-ON,OFF
2024-12-13,🔴 SELL,红利ETF,515080.SH,红利,12.91,0.0,-12.91,RISK-ON,OFF
2024-12-13,🟡 REBAL,钢铁ETF,515210.SH,周期资源,12.91,5.61,-7.3,RISK-ON,OFF
2024-12-13,🟡 REBAL,机器人ETF,562500.SH,高端制造,12.91,13.08,0.17,RISK-ON,OFF
2024-12-20,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,12.86,12.86,RISK-ON,OFF
2024-12-20,🔴 SELL,畜牧ETF,159867.SZ,农业,13.08,0.0,-13.08,RISK-ON,OFF
2024-12-20,🔴 SELL,黄金ETF,159934.SZ,周期资源,5.61,0.0,-5.61,RISK-ON,OFF
2024-12-20,🔴 SELL,房地产ETF,512200.SH,地产链,7.48,0.0,-7.48,RISK-ON,OFF
2024-12-20,🟢 BUY,银行ETF,512800.SH,大金融,0.0,7.35,7.35,RISK-ON,OFF
2024-12-20,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.61,0.0,-5.61,RISK-ON,OFF
2024-12-20,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,5.51,5.51,RISK-ON,OFF
2024-12-20,🟢 BUY,家电ETF,561120.SH,大消费,0.0,5.51,5.51,RISK-ON,OFF
2024-12-20,🟡 REBAL,机器人ETF,562500.SH,高端制造,13.08,12.86,-0.22,RISK-ON,OFF
2024-12-27,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,12.86,5.55,-7.31,RISK-ON,OFF
2024-12-27,🟡 REBAL,银行ETF,512800.SH,大金融,7.35,12.94,5.59,RISK-ON,OFF
2024-12-27,🟢 BUY,红利ETF,515080.SH,红利,0.0,7.39,7.39,RISK-ON,OFF
2024-12-27,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,12.94,12.94,RISK-ON,OFF
2024-12-27,🔴 SELL,AI_ETF,515980.SH,科技成长,5.51,0.0,-5.51,RISK-ON,OFF
2024-12-27,🟡 REBAL,家电ETF,561120.SH,大消费,5.51,5.55,0.04,RISK-ON,OFF
2024-12-27,🔴 SELL,机器人ETF,562500.SH,高端制造,12.86,0.0,-12.86,RISK-ON,OFF
2025-01-03,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,5.55,5.25,-0.29,RISK-ON,OFF
2025-01-03,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,12.25,12.25,RISK-ON,OFF
2025-01-03,🟡 REBAL,银行ETF,512800.SH,大金融,12.94,7.0,-5.94,RISK-ON,OFF
2025-01-03,🟡 REBAL,红利ETF,515080.SH,红利,7.39,7.0,-0.39,RISK-ON,OFF
2025-01-03,🔴 SELL,通信ETF,515880.SH,科技成长,12.94,0.0,-12.94,RISK-ON,OFF
2025-01-03,🟡 REBAL,家电ETF,561120.SH,大消费,5.55,5.25,-0.29,RISK-ON,OFF
2025-01-03,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.25,5.25,RISK-ON,OFF
2025-01-10,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,5.26,5.26,RISK-ON,OFF
2025-01-10,🔴 SELL,石油ETF,561360.SH,周期资源,5.25,0.0,-5.25,RISK-ON,OFF
2025-01-17,🔴 SELL,消费电子ETF,159779.SZ,科技成长,5.26,0.0,-5.26,RISK-ON,OFF
2025-01-17,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.26,5.26,RISK-ON,OFF
2025-01-24,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,5.28,5.28,RISK-ON,OFF
2025-01-24,🟡 REBAL,黄金ETF,159934.SZ,周期资源,12.27,12.31,0.05,RISK-ON,OFF
2025-01-24,🟡 REBAL,有色ETF,159980.SZ,周期资源,5.26,5.28,0.02,RISK-ON,OFF
2025-01-24,🔴 SELL,银行ETF,512800.SH,大金融,7.01,0.0,-7.01,RISK-ON,OFF
2025-01-24,🔴 SELL,红利ETF,515080.SH,红利,7.01,0.0,-7.01,RISK-ON,OFF
2025-01-24,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,7.04,7.04,RISK-ON,OFF
2025-01-24,🟡 REBAL,家电ETF,561120.SH,大消费,5.26,5.28,0.02,RISK-ON,OFF
2025-01-24,🔴 SELL,石油ETF,561360.SH,周期资源,5.26,0.0,-5.26,RISK-ON,OFF
2025-01-24,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,7.04,7.04,RISK-ON,OFF
2025-01-27,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.28,5.28,RISK-ON,OFF
2025-01-27,🔴 SELL,黄金ETF,159934.SZ,周期资源,12.31,0.0,-12.31,RISK-ON,OFF
2025-01-27,🔴 SELL,有色ETF,159980.SZ,周期资源,5.28,0.0,-5.28,RISK-ON,OFF
2025-01-27,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,7.04,7.04,RISK-ON,OFF
2025-01-27,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,12.32,12.32,RISK-ON,OFF
2025-01-27,🔴 SELL,通信ETF,515880.SH,科技成长,7.04,0.0,-7.04,RISK-ON,OFF
2025-01-27,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,5.28,5.28,RISK-ON,OFF
2025-01-27,🔴 SELL,家电ETF,561120.SH,大消费,5.28,0.0,-5.28,RISK-ON,OFF
2025-02-07,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.28,0.0,-5.28,RISK-ON,OFF
2025-02-07,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,6.34,6.34,RISK-ON,OFF
2025-02-07,🟢 BUY,游戏ETF,159869.SZ,科技成长,0.0,4.76,4.76,RISK-ON,OFF
2025-02-07,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.28,4.76,-0.52,RISK-ON,OFF
2025-02-07,🔴 SELL,新能源车ETF,515030.SH,新能源,7.04,0.0,-7.04,RISK-ON,OFF
2025-02-07,🟡 REBAL,软件ETF,515230.SH,科技成长,12.32,11.1,-1.22,RISK-ON,OFF
2025-02-07,🟡 REBAL,AI_ETF,515980.SH,科技成长,5.28,4.76,-0.52,RISK-ON,OFF
2025-02-07,🟡 REBAL,机器人ETF,562500.SH,高端制造,7.04,6.34,-0.7,RISK-ON,OFF
2025-02-14,🔴 SELL,电池ETF,159755.SZ,新能源,6.34,0.0,-6.34,RISK-ON,ON
2025-02-14,🟡 REBAL,游戏ETF,159869.SZ,科技成长,4.76,10.82,6.07,RISK-ON,ON
2025-02-14,🟡 REBAL,云计算ETF,159890.SZ,科技成长,4.76,4.64,-0.12,RISK-ON,ON
2025-02-14,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,6.19,6.19,RISK-ON,ON
2025-02-14,🟡 REBAL,软件ETF,515230.SH,科技成长,11.1,4.64,-6.46,RISK-ON,ON
2025-02-14,🟡 REBAL,AI_ETF,515980.SH,科技成长,4.76,4.64,-0.12,RISK-ON,ON
2025-02-14,🟡 REBAL,机器人ETF,562500.SH,高端制造,6.34,6.19,-0.16,RISK-ON,ON
2025-02-21,🟡 REBAL,游戏ETF,159869.SZ,科技成长,10.82,6.07,-4.75,RISK-ON,ON
2025-02-21,🟢 BUY,医疗器械ETF,159883.SZ,大消费,0.0,4.56,4.56,RISK-ON,ON
2025-02-21,🟡 REBAL,云计算ETF,159890.SZ,科技成长,4.64,4.56,-0.08,RISK-ON,ON
2025-02-21,🟡 REBAL,非银ETF,159892.SZ,大金融,6.19,6.07,-0.11,RISK-ON,ON
2025-02-21,🟡 REBAL,软件ETF,515230.SH,科技成长,4.64,4.56,-0.08,RISK-ON,ON
2025-02-21,🟡 REBAL,AI_ETF,515980.SH,科技成长,4.64,4.56,-0.08,RISK-ON,ON
2025-02-21,🟡 REBAL,机器人ETF,562500.SH,高端制造,6.19,6.07,-0.11,RISK-ON,ON
2025-02-28,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,9.98,9.98,RISK-ON,ON
2025-02-28,🟡 REBAL,游戏ETF,159869.SZ,科技成长,6.07,5.7,-0.37,RISK-ON,ON
2025-02-28,🔴 SELL,医疗器械ETF,159883.SZ,大消费,4.56,0.0,-4.56,RISK-ON,ON
2025-02-28,🟡 REBAL,云计算ETF,159890.SZ,科技成长,4.56,4.28,-0.28,RISK-ON,ON
2025-02-28,🔴 SELL,非银ETF,159892.SZ,大金融,6.07,0.0,-6.07,RISK-ON,ON
2025-02-28,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,4.28,4.28,RISK-ON,ON
2025-02-28,🟡 REBAL,软件ETF,515230.SH,科技成长,4.56,4.28,-0.28,RISK-ON,ON
2025-02-28,🔴 SELL,AI_ETF,515980.SH,科技成长,4.56,0.0,-4.56,RISK-ON,ON
2025-02-28,🟡 REBAL,机器人ETF,562500.SH,高端制造,6.07,5.7,-0.37,RISK-ON,ON
2025-03-07,🔴 SELL,电池ETF,159755.SZ,新能源,9.98,0.0,-9.98,RISK-ON,ON
2025-03-07,🔴 SELL,游戏ETF,159869.SZ,科技成长,5.7,0.0,-5.7,RISK-ON,ON
2025-03-07,🟡 REBAL,云计算ETF,159890.SZ,科技成长,4.28,9.92,5.64,RISK-ON,ON
2025-03-07,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,9.92,9.92,RISK-ON,ON
2025-03-07,🔴 SELL,新能源车ETF,515030.SH,新能源,4.28,0.0,-4.28,RISK-ON,ON
2025-03-07,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,4.25,4.25,RISK-ON,ON
2025-03-07,🟡 REBAL,软件ETF,515230.SH,科技成长,4.28,4.25,-0.03,RISK-ON,ON
2025-03-07,🟡 REBAL,机器人ETF,562500.SH,高端制造,5.7,5.67,-0.04,RISK-ON,ON
2025-03-14,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,4.24,4.24,RISK-ON,ON
2025-03-14,🔴 SELL,云计算ETF,159890.SZ,科技成长,9.92,0.0,-9.92,RISK-ON,ON
2025-03-14,🟡 REBAL,非银ETF,159892.SZ,大金融,9.92,9.89,-0.03,RISK-ON,ON
2025-03-14,🟢 BUY,酒ETF,512690.SH,大消费,0.0,5.65,5.65,RISK-ON,ON
2025-03-14,🟢 BUY,食品ETF,515170.SH,大消费,0.0,4.24,4.24,RISK-ON,ON
2025-03-14,🟡 REBAL,钢铁ETF,515210.SH,周期资源,4.25,4.24,-0.01,RISK-ON,ON
2025-03-14,🔴 SELL,软件ETF,515230.SH,科技成长,4.25,0.0,-4.25,RISK-ON,ON
2025-03-14,🟡 REBAL,机器人ETF,562500.SH,高端制造,5.67,5.65,-0.02,RISK-ON,ON
2025-03-21,🔴 SELL,稀土ETF,159713.SZ,周期资源,4.24,0.0,-4.24,RISK-ON,ON
2025-03-21,🔴 SELL,非银ETF,159892.SZ,大金融,9.89,0.0,-9.89,RISK-ON,ON
2025-03-21,🔴 SELL,酒ETF,512690.SH,大消费,5.65,0.0,-5.65,RISK-ON,ON
2025-03-21,🟢 BUY,红利ETF,515080.SH,红利,0.0,5.61,5.61,RISK-ON,ON
2025-03-21,🟡 REBAL,食品ETF,515170.SH,大消费,4.24,4.21,-0.03,RISK-ON,ON
2025-03-21,🟡 REBAL,钢铁ETF,515210.SH,周期资源,4.24,9.82,5.58,RISK-ON,ON
2025-03-21,🟢 BUY,建材ETF,516750.SH,地产链,0.0,9.82,9.82,RISK-ON,ON
2025-03-21,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.21,4.21,RISK-ON,ON
2025-03-21,🔴 SELL,机器人ETF,562500.SH,高端制造,5.65,0.0,-5.65,RISK-ON,ON
2025-03-28,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,9.78,9.78,RISK-ON,ON
2025-03-28,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,5.59,5.59,RISK-ON,ON
2025-03-28,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,9.78,9.78,RISK-ON,ON
2025-03-28,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,4.19,4.19,RISK-ON,ON
2025-03-28,🔴 SELL,红利ETF,515080.SH,红利,5.61,0.0,-5.61,RISK-ON,ON
2025-03-28,🔴 SELL,食品ETF,515170.SH,大消费,4.21,0.0,-4.21,RISK-ON,ON
2025-03-28,🔴 SELL,钢铁ETF,515210.SH,周期资源,9.82,0.0,-9.82,RISK-ON,ON
2025-03-28,🟡 REBAL,建材ETF,516750.SH,地产链,9.82,4.19,-5.63,RISK-ON,ON
2025-03-28,🔴 SELL,石油ETF,561360.SH,周期资源,4.21,0.0,-4.21,RISK-ON,ON
2025-04-03,🟡 REBAL,畜牧ETF,159867.SZ,农业,9.78,10.54,0.77,RISK-ON,ON
2025-04-03,🟡 REBAL,非银ETF,159892.SZ,大金融,5.59,6.03,0.44,RISK-ON,ON
2025-04-03,🟡 REBAL,黄金ETF,159934.SZ,周期资源,9.78,4.52,-5.26,RISK-ON,ON
2025-04-03,🔴 SELL,有色ETF,159980.SZ,周期资源,4.19,0.0,-4.19,RISK-ON,ON
2025-04-03,🟢 BUY,红利ETF,515080.SH,红利,0.0,6.03,6.03,RISK-ON,ON
2025-04-03,🟢 BUY,食品ETF,515170.SH,大消费,0.0,4.52,4.52,RISK-ON,ON
2025-04-03,🔴 SELL,建材ETF,516750.SH,地产链,4.19,0.0,-4.19,RISK-ON,ON
2025-04-03,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.52,4.52,RISK-ON,ON
2025-04-11,🟡 REBAL,畜牧ETF,159867.SZ,农业,10.54,10.95,0.41,RISK-ON,OFF
2025-04-11,🔴 SELL,非银ETF,159892.SZ,大金融,6.03,0.0,-6.03,RISK-ON,OFF
2025-04-11,🟡 REBAL,黄金ETF,159934.SZ,周期资源,4.52,4.69,0.18,RISK-ON,OFF
2025-04-11,🟡 REBAL,红利ETF,515080.SH,红利,6.03,6.26,0.23,RISK-ON,OFF
2025-04-11,🟡 REBAL,食品ETF,515170.SH,大消费,4.52,4.69,0.18,RISK-ON,OFF
2025-04-11,🟢 BUY,建材ETF,516750.SH,地产链,0.0,10.95,10.95,RISK-ON,OFF
2025-04-11,🔴 SELL,石油ETF,561360.SH,周期资源,4.52,0.0,-4.52,RISK-ON,OFF
2025-04-18,🟡 REBAL,畜牧ETF,159867.SZ,农业,10.95,11.56,0.6,RISK-ON,OFF
2025-04-18,🔴 SELL,黄金ETF,159934.SZ,周期资源,4.69,0.0,-4.69,RISK-ON,OFF
2025-04-18,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,11.56,11.56,RISK-ON,OFF
2025-04-18,🟡 REBAL,红利ETF,515080.SH,红利,6.26,6.6,0.35,RISK-ON,OFF
2025-04-18,🟡 REBAL,食品ETF,515170.SH,大消费,4.69,4.95,0.26,RISK-ON,OFF
2025-04-18,🟡 REBAL,建材ETF,516750.SH,地产链,10.95,4.95,-6.0,RISK-ON,OFF
2025-04-25,🟡 REBAL,畜牧ETF,159867.SZ,农业,11.56,11.54,-0.02,RISK-ON,OFF
2025-04-25,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,6.59,6.59,RISK-ON,OFF
2025-04-25,🔴 SELL,房地产ETF,512200.SH,地产链,11.56,0.0,-11.56,RISK-ON,OFF
2025-04-25,🟢 BUY,银行ETF,512800.SH,大金融,0.0,4.95,4.95,RISK-ON,OFF
2025-04-25,🟡 REBAL,红利ETF,515080.SH,红利,6.6,6.59,-0.01,RISK-ON,OFF
2025-04-30,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,4.98,4.98,RISK-ON,OFF
2025-04-30,🟡 REBAL,畜牧ETF,159867.SZ,农业,11.54,11.63,0.09,RISK-ON,OFF
2025-04-30,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,4.98,4.98,RISK-ON,OFF
2025-04-30,🟡 REBAL,非银ETF,159892.SZ,大金融,6.59,6.64,0.05,RISK-ON,OFF
2025-04-30,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,6.64,6.64,RISK-ON,OFF
2025-04-30,🔴 SELL,银行ETF,512800.SH,大金融,4.95,0.0,-4.95,RISK-ON,OFF
2025-04-30,🔴 SELL,红利ETF,515080.SH,红利,6.59,0.0,-6.59,RISK-ON,OFF
2025-04-30,🟡 REBAL,食品ETF,515170.SH,大消费,4.95,4.98,0.04,RISK-ON,OFF
2025-04-30,🔴 SELL,建材ETF,516750.SH,地产链,4.95,0.0,-4.95,RISK-ON,OFF
2025-05-09,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,5.53,5.53,RISK-ON,OFF
2025-05-09,🔴 SELL,消费电子ETF,159779.SZ,科技成长,4.98,0.0,-4.98,RISK-ON,OFF
2025-05-09,🔴 SELL,畜牧ETF,159867.SZ,农业,11.63,0.0,-11.63,RISK-ON,OFF
2025-05-09,🔴 SELL,云计算ETF,159890.SZ,科技成长,4.98,0.0,-4.98,RISK-ON,OFF
2025-05-09,🟡 REBAL,非银ETF,159892.SZ,大金融,6.64,7.37,0.73,RISK-ON,OFF
2025-05-09,🔴 SELL,军工ETF,512660.SH,高端制造,6.64,0.0,-6.64,RISK-ON,OFF
2025-05-09,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.53,5.53,RISK-ON,OFF
2025-05-09,🔴 SELL,食品ETF,515170.SH,大消费,4.98,0.0,-4.98,RISK-ON,OFF
2025-05-09,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,12.9,12.9,RISK-ON,OFF
2025-05-09,🟢 BUY,家电ETF,561120.SH,大消费,0.0,5.53,5.53,RISK-ON,OFF
2025-05-09,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,7.37,7.37,RISK-ON,OFF
2025-05-16,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,5.78,5.78,RISK-ON,OFF
2025-05-16,🟡 REBAL,电池ETF,159755.SZ,新能源,5.53,13.49,7.97,RISK-ON,OFF
2025-05-16,🟡 REBAL,非银ETF,159892.SZ,大金融,7.37,7.71,0.34,RISK-ON,OFF
2025-05-16,🟡 REBAL,新能源车ETF,515030.SH,新能源,5.53,5.78,0.25,RISK-ON,OFF
2025-05-16,🔴 SELL,通信ETF,515880.SH,科技成长,12.9,0.0,-12.9,RISK-ON,OFF
2025-05-16,🟡 REBAL,家电ETF,561120.SH,大消费,5.53,5.78,0.25,RISK-ON,OFF
2025-05-16,🟡 REBAL,机器人ETF,562500.SH,高端制造,7.37,7.71,0.34,RISK-ON,OFF
2025-05-23,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.78,0.0,-5.78,RISK-ON,OFF
2025-05-23,🟡 REBAL,电池ETF,159755.SZ,新能源,13.49,13.66,0.17,RISK-ON,OFF
2025-05-23,🟢 BUY,医疗器械ETF,159883.SZ,大消费,0.0,5.85,5.85,RISK-ON,OFF
2025-05-23,🔴 SELL,非银ETF,159892.SZ,大金融,7.71,0.0,-7.71,RISK-ON,OFF
2025-05-23,🟢 BUY,创新药ETF,159992.SZ,大消费,0.0,7.81,7.81,RISK-ON,OFF
2025-05-23,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,7.81,7.81,RISK-ON,OFF
2025-05-23,🟡 REBAL,新能源车ETF,515030.SH,新能源,5.78,5.85,0.07,RISK-ON,OFF
2025-05-23,🟡 REBAL,家电ETF,561120.SH,大消费,5.78,5.85,0.07,RISK-ON,OFF
2025-05-23,🔴 SELL,机器人ETF,562500.SH,高端制造,7.71,0.0,-7.71,RISK-ON,OFF
2025-05-30,🔴 SELL,电池ETF,159755.SZ,新能源,13.66,0.0,-13.66,RISK-ON,OFF
2025-05-30,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,7.8,7.8,RISK-ON,OFF
2025-05-30,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,7.8,7.8,RISK-ON,OFF
2025-05-30,🟡 REBAL,创新药ETF,159992.SZ,大消费,7.81,13.66,5.85,RISK-ON,OFF
2025-05-30,🔴 SELL,军工ETF,512660.SH,高端制造,7.81,0.0,-7.81,RISK-ON,OFF
2025-05-30,🔴 SELL,新能源车ETF,515030.SH,新能源,5.85,0.0,-5.85,RISK-ON,OFF
2025-05-30,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,5.85,5.85,RISK-ON,OFF
2025-05-30,🔴 SELL,家电ETF,561120.SH,大消费,5.85,0.0,-5.85,RISK-ON,OFF
2025-05-30,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.85,5.85,RISK-ON,OFF
2025-06-06,🟡 REBAL,畜牧ETF,159867.SZ,农业,7.8,13.74,5.94,RISK-ON,OFF
2025-06-06,🟡 REBAL,医疗器械ETF,159883.SZ,大消费,5.85,5.89,0.04,RISK-ON,OFF
2025-06-06,🟡 REBAL,非银ETF,159892.SZ,大金融,7.8,13.74,5.94,RISK-ON,OFF
2025-06-06,🟡 REBAL,创新药ETF,159992.SZ,大消费,13.66,13.74,0.09,RISK-ON,OFF
2025-06-06,🔴 SELL,通信ETF,515880.SH,科技成长,5.85,0.0,-5.85,RISK-ON,OFF
2025-06-06,🔴 SELL,石油ETF,561360.SH,周期资源,5.85,0.0,-5.85,RISK-ON,OFF
2025-06-13,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,5.79,5.79,RISK-ON,OFF
2025-06-13,🟡 REBAL,畜牧ETF,159867.SZ,农业,13.74,13.5,-0.24,RISK-ON,OFF
2025-06-13,🔴 SELL,医疗器械ETF,159883.SZ,大消费,5.89,0.0,-5.89,RISK-ON,OFF
2025-06-13,🟡 REBAL,非银ETF,159892.SZ,大金融,13.74,7.72,-6.03,RISK-ON,OFF
2025-06-13,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,7.72,7.72,RISK-ON,OFF
2025-06-13,🔴 SELL,创新药ETF,159992.SZ,大消费,13.74,0.0,-13.74,RISK-ON,OFF
2025-06-13,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,5.79,5.79,RISK-ON,OFF
2025-06-13,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.79,5.79,RISK-ON,OFF
2025-06-20,🔴 SELL,畜牧ETF,159867.SZ,农业,13.5,0.0,-13.5,RISK-ON,ON
2025-06-20,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.79,5.79,RISK-ON,ON
2025-06-20,🔴 SELL,黄金ETF,159934.SZ,周期资源,7.72,0.0,-7.72,RISK-ON,ON
2025-06-20,🟡 REBAL,通信ETF,515880.SH,科技成长,5.79,13.52,7.73,RISK-ON,ON
2025-06-20,🟡 REBAL,石油ETF,561360.SH,周期资源,5.79,13.52,7.73,RISK-ON,ON
2025-06-27,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.79,5.74,-0.05,RISK-ON,ON
2025-06-27,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,7.66,7.66,RISK-ON,ON
2025-06-27,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,5.74,5.74,RISK-ON,ON
2025-06-27,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.79,5.74,-0.05,RISK-ON,ON
2025-06-27,🔴 SELL,非银ETF,159892.SZ,大金融,7.72,0.0,-7.72,RISK-ON,ON
2025-06-27,🟢 BUY,证券ETF,512880.SH,大金融,0.0,7.66,7.66,RISK-ON,ON
2025-06-27,🟡 REBAL,通信ETF,515880.SH,科技成长,13.52,13.4,-0.12,RISK-ON,ON
2025-06-27,🔴 SELL,石油ETF,561360.SH,周期资源,13.52,0.0,-13.52,RISK-ON,ON
2025-07-04,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.74,6.14,0.39,RISK-ON,ON
2025-07-04,🔴 SELL,电池ETF,159755.SZ,新能源,7.66,0.0,-7.66,RISK-ON,ON
2025-07-04,🔴 SELL,消费电子ETF,159779.SZ,科技成长,5.74,0.0,-5.74,RISK-ON,ON
2025-07-04,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,14.32,14.32,RISK-ON,ON
2025-07-04,🟢 BUY,游戏ETF,159869.SZ,科技成长,0.0,8.18,8.18,RISK-ON,ON
2025-07-04,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.74,0.0,-5.74,RISK-ON,ON
2025-07-04,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,8.18,8.18,RISK-ON,ON
2025-07-04,🔴 SELL,证券ETF,512880.SH,大金融,7.66,0.0,-7.66,RISK-ON,ON
2025-07-04,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,6.14,6.14,RISK-ON,ON
2025-07-04,🟡 REBAL,通信ETF,515880.SH,科技成长,13.4,6.14,-7.27,RISK-ON,ON
2025-07-11,🟡 REBAL,稀土ETF,159713.SZ,周期资源,6.14,6.0,-0.13,RISK-ON,ON
2025-07-11,🟡 REBAL,光伏ETF,159857.SZ,新能源,14.32,14.01,-0.31,RISK-ON,ON
2025-07-11,🔴 SELL,游戏ETF,159869.SZ,科技成长,8.18,0.0,-8.18,RISK-ON,ON
2025-07-11,🔴 SELL,非银ETF,159892.SZ,大金融,8.18,0.0,-8.18,RISK-ON,ON
